ufanarse,prnl. Engreírse jactarse gloriarse
ufología,f. Estudio de los fenómenos asociados a los ovnis
ukelele,m. Instrumento musical de cuerda popularizado desde el archipiélago estadounidense de parecido a la guitarra pero de menor tamaño
ulterior,adj. Situado de la parte de allá de un sitio o territorio
ultimar,tr. Dar fin a algo acabarlo concluirlo
ultimátum,m. En el lenguaje diplomático resolución terminante y definitiva comunicada por escrito
ultraderecha,f. Derecha política de ideología extremista
ultraizquierda,f. Izquierda política de ideología extremista
ultrajar,tr. Ajar o injuriar
ultramar,m. País o sitio que está de la otra parte del mar considerado desde el punto en que se habla
ultrasensible,adj. Dotado de una sensibilidad superior a la normal
ultrasonido,m. Sonido cuya frecuencia de vibraciones es superior al límite perceptible por el oído humano Tiene muchas aplicaciones industriales y se emplea en medicina
ultratumba,f. Ámbito más allá de la muerte
ultravioleta,adj. Fís. Dicho de una radiación Que se encuentra entre el extremo violeta del espectro visible y los rayos X y provoca reacciones químicas de gran repercusión biológica U. t. c. s. m.
ultraísmo,m. Movimiento poético síntesis de las vanguardias surgido en y que durante varios años agrupó a algunos artistas españoles e hispanoamericanos
ulular,intr. Dar gritos o alaridos
umbilical,adj. Anat. Perteneciente o relativo al ombligo
umbral,m. Parte inferior o escalón por lo común de piedra y contrapuesto al dintel en la puerta o entrada de una casa
unción,f. Acción de ungir o untar
ungir,tr. Aplicar a alguien o algo aceite u otra materia pingüe extendiéndola superficialmente
ungüento,m. Todo aquello que sirve para ungir o untar
unicelular,adj. Que consta de una sola célula
unicidad,f. Cualidad de único
unicornio,m. Animal fabuloso que fingieron los antiguos poetas de forma de caballo y con un cuerno recto en mitad de la frente
unidad,f. Propiedad de todo ser en virtud de la cual no puede dividirse sin que su esencia se destruya o altere
unidimensional,adj. De una sola dimensión
unidireccional,adj. De una sola dirección
unificación,f. Acción y efecto de unificar
uniformar,tr. Hacer uniformes dos o más cosas U. t. c. prnl.
uniforme,adj. Dicho de dos o más cosas Que tienen la misma forma
unilateral,adj. Que se refiere o se circunscribe solamente a una parte o a un aspecto de algo
unimembre,adj. De un solo miembro o elemento
unipartidismo,m. Sistema político basado en la existencia legal y el gobierno de un solo partido
unipersonal,adj. Que consta de una sola persona
unisex,adj. Que es adecuado o está destinado tanto para los hombres como para las mujeres
unisonar,intr. desus. Dicho de varias voces o instrumentos Sonar al unísono o en el mismo tono
universal,adj. Perteneciente o relativo al universo
universidad,f. Institución de enseñanza superior que comprende diversas facultades y que confiere los grados académicos correspondientes Según las épocas y países puede comprender colegios institutos departamentos centros de investigación escuelas profesionales etc. Universidad de Salamanca,
unión,f. Acción y efecto de unir o unirse
untar,tr. Aplicar y extender superficialmente aceite u otra materia pingüe sobre algo
unánime,adj. Dicho de dos o más personas Que tienen un mismo parecer dictamen voluntad o sentimiento
urbanizar,tr. Acondicionar una porción de terreno y prepararlo para su uso urbano abriendo calles y dotándolas de luz pavimento y demás servicios
urdimbre,f. Estambre o pie después de urdido
urdir,tr. Preparar los hilos en la urdidera para pasarlos al telar
uretra,f. Anat. En los humanos y en otros animales conducto por donde se expulsa la orina desde la vejiga al exterior
urgencia,f. Cualidad de urgente
urgir,tr. Pedir o exigir algo con urgencia o apremio
urogallo,m. Ave gallinácea de unos cm de largo y hasta de envergadura con plumaje pardo negruzco jaspeado de gris patas y pico negros tarsos emplumados y cola redonda que vive en los bosques y en la época del celo da gritos roncos algo semejantes a un mugido
urraca,f. Ave similar al cuervo pero más pequeña de plumaje negro y blanco y con una cola más larga que remeda palabras y suele llevarse al nido objetos pequeños sobre todo si son brillantes
urticante,adj. Que produce comezón semejante a las picaduras de ortiga
usina,f. Arg., Bol., Chile, Par.  Instalación industrial importante en especial la destinada a producción de gas energía eléctrica agua potable etc.
usual,adj. Común o habitual
usufructuar,tr. Der. Tener o gozar el usufructo de una cosa
usurpación,f. Acción y efecto de usurpar
utensilio,m. Objeto fabricado que se destina a un uso manual y doméstico U. m. en pl.
utilería,f. Conjunto de útiles
utilizar,tr. Hacer que algo sirva para un fin
utopía,f. Plan proyecto doctrina o sistema ideales que parecen de muy difícil realización
vacante,adj. Que está sin ocupar
vacilación,f. Acción y efecto de vacilar
vacunar,tr. Comunicar o aplicar el virus vacuno a alguien para preservar de las viruelas naturales U. t. c. prnl.
vainilla,f. Planta americana de la familia de las orquidáceas con tallos muy largos verdes sarmentosos y trepadores hojas enteras ovales u oblongas flores grandes verdosas y fruto capsular en forma de judía de unos cm de largo por uno de ancho que contiene muchas simientes menudas
vaivén,m. Movimiento alternativo de un cuerpo que después de recorrer una línea vuelve a describirla en sentido contrario
vajilla,f. Conjunto de platos fuentes vasos tazas etc., que se destinan al servicio de la mesa
validez,f. Cualidad de válido
valiente,adj. Fuerte y robusto en su línea
valla,f. Vallado o estacada para defensa
valle,m. Llanura entre montes o alturas
valorar,tr. Señalar el precio de algo
vapulear,tr. Zarandear de un lado a otro a alguien o algo
varar,tr. Sacar a la playa y poner en seco una embarcación para resguardarla de la resaca o de los golpes de mar o también para carenarla
variable,adj. Que varía o puede variar
varonil,adj. Perteneciente o relativo al varón
vasija,f. Pieza cóncava y pequeña de barro u otra materia y de forma común u ordinaria que sirve para contener especialmente líquidos o cosas destinadas a la alimentación
vaticinar,tr. Pronosticar adivinar profetizar
vecindario,m. Conjunto de los vecinos de un municipio o solo de una población o de parte de ella
vedar,tr. Prohibir por ley estatuto o mandato
vegetal,adj. Perteneciente o relativo a las plantas
vejación,f. Acción y efecto de vejar
vejez,f. Cualidad de viejo
veloz,adj. Acelerado ligero y pronto en el movimiento
vencer,tr. Sujetar derrotar o rendir al enemigo
vendar,tr. Atar ligar o cubrir con una venda
vender,tr. Traspasar a alguien por el precio convenido la propiedad de lo que se posee
veneno,m. Sustancia que introducida en un ser vivo es capaz de producir graves alteraciones funcionales e incluso la muerte
venerable,adj. Digno de veneración de respeto
vengar,tr. Tomar satisfacción de un agravio o daño U. t. c. prnl.
venir,intr. Dicho de una persona caminar
ventaja,f. Superioridad o mejoría de alguien o algo respecto de otra persona o cosa
ventilar,tr. Penetrar el aire o hacerlo correr en algún sitio U. t. c. prnl.
veracidad,f. Cualidad de veraz
veranear,intr. Pasar las vacaciones de verano en lugar distinto de aquel en que habitualmente se reside
verbal,adj. Que se refiere a la palabra o se sirve de ella
verde,adj. Dicho de un color Semejante al de la hierba fresca o al de la esmeralda y que ocupa el cuarto lugar en el espectro luminoso U. t. c. s. m.
verificar,tr. Comprobar o examinar la verdad de algo
verosímil,adj. Que tiene apariencia de verdadero
versátil,adj. Que se vuelve o se puede volver fácilmente
verter,tr. Derramar o vaciar líquidos y también cosas menudas como sal harina etc. U. t. c. prnl.
vertical,adj. Dicho de una recta o de un plano Que es perpendicular a un plano horizontal
vestido,m. Prenda o conjunto de prendas exteriores con que se cubre el cuerpo
vetar,tr. Poner el veto a una proposición acuerdo o medida
viajar,intr. Trasladarse de un lugar a otro generalmente distante por cualquier medio de locomoción
vibrar,tr. Dar un movimiento trémulo a la espada o a otra cosa larga delgada y elástica
vicio,m. Inclinación de una persona a realizar actos contrarios a la moral establecida
vicisitud,f. Orden sucesivo o alternativo de algo
vidrio,m. Material duro frágil y transparente o traslúcido sin estructura cristalina obtenido por la fusión de arena silícea con potasa y moldeable a altas temperaturas
vigente,adj. Dicho de una ley de una ordenanza de un estilo o de una costumbre Que está en vigor y observancia
vigilar,tr. Observar algo o a alguien atenta y cuidadosamente U. t. c. intr.
violonchelo,m. Instrumento musical de cuerda tocado con arco más grande que la viola y más pequeño que el contrabajo y con un registro intermedio entre ambos El intérprete que está sentado lo coloca entre sus piernas para tocarlo
viral,adj. Perteneciente o relativo a los virus
virar,intr. Mudar de dirección en la marcha de un automóvil u otro vehículo semejante
virtual,adj. Que tiene virtud para producir un efecto aunque no lo produce de presente frecuentemente en oposición a  o
visceral,adj. Perteneciente o relativo a las vísceras
visible,adj. Que se puede ver
visitar,tr. Ir a ver a alguien en el lugar en que se halla
vislumbrar,tr. Ver un objeto tenue o confusamente por la distancia o falta de luz
vitorear,tr. Aplaudir o aclamar con vítores a alguien o algo
vociferar,tr. Manifestar ligera y jactanciosamente algo
volar,intr. Ir o moverse por el aire sosteniéndose con las alas
volcar,tr. Torcer o inclinar algo parcial o totalmente de modo que caiga generalmente haciendo salir su contenido  U. t. c. prnl.
voltear,tr. Dar vueltas a alguien o algo
volver,tr. Dar vuelta o vueltas a algo
vomitar,tr. Arrojar violentamente por la boca lo contenido en el estómago U. t. c. intr.
voraz,adj. Dicho de un animal Muy comedor
votar,intr. Dicho de una persona Dar su voto o decir su dictamen en una reunión o cuerpo deliberante o en una elección de personas U. t. c. tr.
vuelo,m. Acción de volar
vuelta,f. Movimiento de una cosa alrededor de un punto o girando sobre sí misma hasta invertir su posición primera o hasta recobrarla de nuevo
vulnerable,adj. Que puede ser herido o recibir lesión física o moralmente
víctima,f. Persona o animal sacrificado o destinado al sacrificio
víveres,m. pl. Provisiones de boca de un ejército plaza o buque
walkman,m. Reproductor portátil de casetes provisto de auriculares
waterpolo,m. Dep. Juego practicado en una piscina entre dos equipos de siete jugadores cada uno que consiste en introducir el balón con la mano en la portería contraria mientras se nada
whisky,m. güisqui.
windsurf,m. Deporte que consiste en deslizarse por el agua sobre una tabla especial provista de una vela
wéstern,m. Género de películas del lejano
xenofobia,f. Fobia a lo extranjero o a los extranjeros
xerocopia,f. Copia fotográfica obtenida por medio de la xerografía
xerografía,f. Procedimiento electrostático que utilizando conjuntamente la fotoconductividad y la atracción eléctrica concentra polvo colorante en las zonas negras o grises de una imagen registrada por la cámara oscura en una placa especial La imagen con el polvo colorante adherido pasa a un papel donde se fija mediante la acción del calor o de ciertos vapores
xilema,m. Bot. Tejido leñoso de las plantas vasculares que transporta principalmente agua y minerales de una parte a otra de estos organismos
xilofonista,m. y f. Persona que toca el xilófono
xilografía,f. Arte de grabar en madera
xilófono,m. Instrumento musical de percusión formado por láminas generalmente de madera ordenadas horizontalmente según su tamaño y sonido que se hacen sonar golpeándolas con dos baquetas
yacaré,m. Arg., Bol., Chile, Ec., Par., Perú  caimán reptil
yacente,adj. Que yace
yacer,intr. Dicho de una persona Estar echada o tendida
yacija,f. Lecho o cama pobre
yacimiento,m. Sitio donde se halla naturalmente una roca un mineral o un fósil
yaguar,m. jaguar.
yarará,f. Arg., Bol., Par., Perú  Culebra venenosa que sobrepasa el metro de longitud y cuya coloración es parda con manchas más oscuras que alternan sobre el dorso y los flancos
yarda,f. Medida de longitud equivalente a m.
yarey,m. Cuba  Planta de la familia de las palmas con el tronco delgado y hojas plegadas sin espinas cuyas fibras se emplean para tejer sombreros
yatagán,m. Especie de sable o alfanje que usan los orientales
yegua,f. Hembra del caballo
yeguada,f. Conjunto de ganado caballar
yelmo,m. Pieza de la armadura antigua que resguardaba la cabeza y el rostro y se componía de morrión visera y babera
yemení,adj. Natural del país de U. t. c. s.
yerba,f. hierba.
yerbal,m. Arg., Par.  Plantación de yerba mate
yermar,tr. Dejar yermo un terreno
yerno,m. Cónyuge masculino de la hija o del hijo de una persona
yerro,m. Falta o delito cometido por ignorancia o malicia contra los preceptos y reglas de un arte y absolutamente contra las leyes divinas y humanas
yesar,m. Terreno abundante en mineral de yeso que se puede beneficiar
yesca,f. Materia muy seca comúnmente de trapo quemado cardo u hongos secos y preparada de suerte que cualquier chispa prenda en ella
yesería,f. Fábrica de yeso
yeyuno,m. Anat. Segunda porción del intestino delgado de los mamíferos situada entre el duodeno y el íleon
yeísmo,m. Fon. Desaparición de la diferencia fonológica entre la consonante lateral palatal y la fricativa palatal sonora de manera que en la pronunciación no se distinguen palabras como  y
yeísta,adj. Fon. Perteneciente o relativo al yeísmo
yihad,m. o f. Guerra islámica
yihadista,adj. Partidario del yihadismo Apl. a pers., u. t. c. s.
yodoformo,m. Quím. Polvo amarillento derivado yodado del metano de olor muy fuerte que se usa en medicina como antiséptico
yoduro,m. Quím. Sal resultante de la unión del yodo con un radical simple o compuesto
yogui,m. y f. Asceta hindú seguidor del sistema filosófico del yoga
yogur,m. Producto lácteo obtenido mediante reducción por evaporación y fermentación bacteriana de la leche
yogurtera,f. Electrodoméstico para hacer yogur
yonqui,m. y f. En la jerga de la droga adicto a la heroína
yudoca,m. y f. Persona que practica el yudo
yugada,f. Espacio de tierra de labor que puede arar una yunta en un día
yuguero,m. yuntero.
yunque,m. Prisma de hierro acerado de sección cuadrada a veces con punta en uno de los lados encajado en un tajo de madera fuerte y a propósito para trabajar en él a martillo los metales Era u. t. c. f.
yuntero,m. Labrador que utiliza una pareja de animales o yunta
yuxtaponer,tr. Poner algo junto a otra cosa o inmediata a ella U. t. c. prnl.
yuyal,m. Arg.  Lugar cubierto de maleza
yóquey,m. y f. Jinete profesional de carreras de caballos
zafar,tr. Mar. Desembarazar libertar quitar los estorbos de algo U. t. c. prnl.
zafiro,m. Corindón cristalizado de color azul
zaguán,m. Espacio cubierto situado dentro de una casa que sirve de entrada a ella y está inmediato a la puerta de la calle
zamba,f. Danza cantada popular del noroeste de la Argentina
zambullir,tr. Meter debajo del agua con ímpetu o de golpe U. t. c. prnl.
zanahoria,f. Planta herbácea umbelífera con flores blancas y purpúrea la central de la umbela con fruto seco y comprimido y raíz fusiforme de unos cm de largo amarilla o rojiza jugosa y comestible
zancada,f. Paso largo que se da con movimiento acelerado o por tener las piernas largas
zanjar,tr. Echar zanjas o abrirlas para fabricar un edificio o para otro fin
zapatería,f. Lugar donde se hacen o venden zapatos
zapatilla,f. Calzado cómodo y ligero de paño piel etc., y con suela delgada que se usa para estar en casa
zapato,m. Calzado que no pasa del tobillo con la parte inferior de suela y lo demás de piel fieltro paño u otro tejido más o menos escotado por el empeine
zigzag,m. Línea que en su desarrollo forma ángulos alternativos entrantes y salientes
zorzal,m. Nombre vulgar de varias aves paseriformes del mismo género que el mirlo El común tiene el dorso de color pardo y el pecho claro con pequeñas motas Vive en durante el invierno
zurcir,tr. Coser la rotura de una tela juntando los pedazos con puntadas o pasos ordenados de modo que la unión resulte disimulada
árbol,m. Planta de tallo leñoso y elevado que se ramifica a cierta altura del suelo
ímpetu,m. impulso.
ñandú,m. Ave corredora americana muy veloz que habita las grandes llanuras se alimenta de plantas e insectos y anida como el avestruz en depresiones del terreno
ómnibus,m. Vehículo de transporte colectivo para trasladar personas generalmente dentro de las poblaciones
ópera,f. Obra dramática musical cuyo texto se canta total o parcialmente con acompañamiento de orquesta
órbita,f. Trayectoria curva que describe un cuerpo en su movimiento alrededor de un centro
órgano,m. Instrumento musical de viento compuesto de muchos tubos donde se produce el sonido unos fuelles que impulsan el aire y un teclado y varios registros ordenados para modificar el timbre de las voces
úlcera,f. Lesión de los tejidos orgánicos que cicatriza con dificultad
útero,m. Órgano muscular hueco de las hembras de los mamíferos situado en el interior de la pelvis donde se produce la hemorragia menstrual y se desarrolla el feto hasta el parto
